user_id	first_touch_at	utm_source	utm_campaign
79621	2018-01-24 09:04:59	nytimes	getting-to-know-cool-tshirts
79662	2018-01-07 06:34:26	buzzfeed	ten-crazy-cool-tshirts-facts
79685	2018-01-10 08:10:36	medium	interview-with-cool-tshirts-founder
79835	2018-01-16 15:25:09	nytimes	getting-to-know-cool-tshirts
79910	2018-01-10 06:35:00	google	cool-tshirts-search
80093	2018-01-25 00:47:06	medium	interview-with-cool-tshirts-founder
80126	2018-01-21 01:11:45	nytimes	getting-to-know-cool-tshirts
80258	2018-01-25 18:55:57	nytimes	getting-to-know-cool-tshirts
80364	2018-01-05 08:23:36	buzzfeed	ten-crazy-cool-tshirts-facts
80376	2018-01-20 14:56:52	nytimes	getting-to-know-cool-tshirts
80506	2018-01-09 15:01:14	buzzfeed	ten-crazy-cool-tshirts-facts
80519	2018-01-03 10:39:31	buzzfeed	ten-crazy-cool-tshirts-facts
80670	2018-01-10 12:02:36	buzzfeed	ten-crazy-cool-tshirts-facts
80687	2018-01-03 11:31:46	nytimes	getting-to-know-cool-tshirts
80714	2018-01-26 12:49:41	google	cool-tshirts-search
80715	2018-01-13 06:36:45	nytimes	getting-to-know-cool-tshirts
80716	2018-01-29 09:28:35	medium	interview-with-cool-tshirts-founder
80730	2018-01-23 18:26:29	nytimes	getting-to-know-cool-tshirts
80821	2018-01-02 18:13:38	nytimes	getting-to-know-cool-tshirts
80899	2018-01-04 18:36:01	buzzfeed	ten-crazy-cool-tshirts-facts
80909	2018-01-20 00:26:27	buzzfeed	ten-crazy-cool-tshirts-facts
81028	2018-01-14 02:39:38	nytimes	getting-to-know-cool-tshirts
81084	2018-01-07 19:58:44	google	cool-tshirts-search
81124	2018-01-13 11:37:07	nytimes	getting-to-know-cool-tshirts
81126	2018-01-13 04:26:24	buzzfeed	ten-crazy-cool-tshirts-facts
81154	2018-01-09 12:43:03	medium	interview-with-cool-tshirts-founder
81160	2018-01-08 23:41:45	medium	interview-with-cool-tshirts-founder
81228	2018-01-04 02:32:47	buzzfeed	ten-crazy-cool-tshirts-facts
81284	2018-01-24 06:20:28	medium	interview-with-cool-tshirts-founder
81303	2018-01-02 14:52:20	nytimes	getting-to-know-cool-tshirts
81367	2018-01-01 17:21:32	buzzfeed	ten-crazy-cool-tshirts-facts
81375	2018-01-19 10:58:23	nytimes	getting-to-know-cool-tshirts
81449	2018-01-15 20:16:58	medium	interview-with-cool-tshirts-founder
81458	2018-01-26 13:02:15	medium	interview-with-cool-tshirts-founder
81480	2018-01-22 01:05:19	nytimes	getting-to-know-cool-tshirts
81519	2018-01-09 09:00:39	medium	interview-with-cool-tshirts-founder
81642	2018-01-17 12:35:54	medium	interview-with-cool-tshirts-founder
81683	2018-01-04 03:11:18	nytimes	getting-to-know-cool-tshirts
81726	2018-01-03 11:16:14	nytimes	getting-to-know-cool-tshirts
81729	2018-01-16 22:03:20	buzzfeed	ten-crazy-cool-tshirts-facts
81732	2018-01-27 21:54:46	nytimes	getting-to-know-cool-tshirts
81830	2018-01-05 09:26:36	nytimes	getting-to-know-cool-tshirts
81848	2018-01-16 06:15:26	buzzfeed	ten-crazy-cool-tshirts-facts
81877	2018-01-08 17:44:53	nytimes	getting-to-know-cool-tshirts
82104	2018-01-18 22:04:41	buzzfeed	ten-crazy-cool-tshirts-facts
82126	2018-01-11 19:15:39	buzzfeed	ten-crazy-cool-tshirts-facts
82206	2018-01-22 13:04:34	buzzfeed	ten-crazy-cool-tshirts-facts
82358	2018-01-10 06:47:50	nytimes	getting-to-know-cool-tshirts
82422	2018-01-25 10:14:32	buzzfeed	ten-crazy-cool-tshirts-facts
82474	2018-01-19 09:16:29	google	cool-tshirts-search
82494	2018-01-27 23:08:36	nytimes	getting-to-know-cool-tshirts
82559	2018-01-21 15:34:43	nytimes	getting-to-know-cool-tshirts
82577	2018-01-21 21:46:57	buzzfeed	ten-crazy-cool-tshirts-facts
82599	2018-01-17 08:06:09	google	cool-tshirts-search
82681	2018-01-30 19:05:45	buzzfeed	ten-crazy-cool-tshirts-facts
82714	2018-01-01 11:38:27	buzzfeed	ten-crazy-cool-tshirts-facts
82800	2018-01-30 13:24:13	medium	interview-with-cool-tshirts-founder
82842	2018-01-26 13:08:37	google	cool-tshirts-search
82851	2018-01-02 23:24:06	buzzfeed	ten-crazy-cool-tshirts-facts
82874	2018-01-04 17:43:43	buzzfeed	ten-crazy-cool-tshirts-facts
82875	2018-01-28 04:16:37	nytimes	getting-to-know-cool-tshirts
82944	2018-01-02 23:40:43	buzzfeed	ten-crazy-cool-tshirts-facts
82999	2018-01-27 13:06:29	nytimes	getting-to-know-cool-tshirts
83014	2018-01-22 18:46:05	buzzfeed	ten-crazy-cool-tshirts-facts
83085	2018-01-29 08:53:02	medium	interview-with-cool-tshirts-founder
83094	2018-01-24 00:43:33	buzzfeed	ten-crazy-cool-tshirts-facts
83114	2018-01-29 06:28:01	buzzfeed	ten-crazy-cool-tshirts-facts
83136	2018-01-09 11:10:38	medium	interview-with-cool-tshirts-founder
83140	2018-01-06 18:06:59	nytimes	getting-to-know-cool-tshirts
83145	2018-01-04 02:51:49	nytimes	getting-to-know-cool-tshirts
83215	2018-01-12 10:52:57	nytimes	getting-to-know-cool-tshirts
83254	2018-01-12 09:53:54	buzzfeed	ten-crazy-cool-tshirts-facts
83269	2018-01-07 18:57:32	nytimes	getting-to-know-cool-tshirts
83366	2018-01-16 19:35:12	medium	interview-with-cool-tshirts-founder
83527	2018-01-08 04:33:54	nytimes	getting-to-know-cool-tshirts
83547	2018-01-10 15:24:21	medium	interview-with-cool-tshirts-founder
83630	2018-01-01 16:30:49	nytimes	getting-to-know-cool-tshirts
83789	2018-01-27 10:57:24	nytimes	getting-to-know-cool-tshirts
83841	2018-01-05 11:03:36	buzzfeed	ten-crazy-cool-tshirts-facts
83844	2018-01-10 18:04:31	google	cool-tshirts-search
84054	2018-01-25 03:14:04	nytimes	getting-to-know-cool-tshirts
84088	2018-01-13 15:23:56	medium	interview-with-cool-tshirts-founder
84133	2018-01-02 20:16:17	medium	interview-with-cool-tshirts-founder
84145	2018-01-11 15:36:41	buzzfeed	ten-crazy-cool-tshirts-facts
84223	2018-01-29 02:41:10	medium	interview-with-cool-tshirts-founder
84251	2018-01-02 12:47:35	nytimes	getting-to-know-cool-tshirts
84285	2018-01-27 07:04:26	google	cool-tshirts-search
84291	2018-01-02 11:43:36	medium	interview-with-cool-tshirts-founder
84443	2018-01-25 23:58:23	nytimes	getting-to-know-cool-tshirts
84454	2018-01-19 22:19:53	google	cool-tshirts-search
84470	2018-01-06 11:55:42	medium	interview-with-cool-tshirts-founder
84494	2018-01-23 15:39:43	nytimes	getting-to-know-cool-tshirts
84565	2018-01-26 15:46:43	buzzfeed	ten-crazy-cool-tshirts-facts
84577	2018-01-28 09:23:27	buzzfeed	ten-crazy-cool-tshirts-facts
84612	2018-01-19 15:12:48	medium	interview-with-cool-tshirts-founder
84643	2018-01-22 01:26:31	medium	interview-with-cool-tshirts-founder
84651	2018-01-25 08:26:10	medium	interview-with-cool-tshirts-founder
84693	2018-01-27 01:19:39	medium	interview-with-cool-tshirts-founder
84722	2018-01-05 08:51:56	buzzfeed	ten-crazy-cool-tshirts-facts
84757	2018-01-16 20:57:41	google	cool-tshirts-search
84775	2018-01-01 12:27:37	nytimes	getting-to-know-cool-tshirts
84857	2018-01-08 09:01:30	medium	interview-with-cool-tshirts-founder
84904	2018-01-20 16:35:26	nytimes	getting-to-know-cool-tshirts
84916	2018-01-07 10:57:34	nytimes	getting-to-know-cool-tshirts
84984	2018-01-02 23:18:28	buzzfeed	ten-crazy-cool-tshirts-facts
85012	2018-01-08 13:38:50	nytimes	getting-to-know-cool-tshirts
85060	2018-01-03 03:09:24	medium	interview-with-cool-tshirts-founder
85130	2018-01-08 02:26:07	google	cool-tshirts-search
85173	2018-01-25 23:13:35	buzzfeed	ten-crazy-cool-tshirts-facts
85174	2018-01-21 16:07:59	medium	interview-with-cool-tshirts-founder
85185	2018-01-19 03:53:31	medium	interview-with-cool-tshirts-founder
85227	2018-01-28 06:36:15	buzzfeed	ten-crazy-cool-tshirts-facts
85250	2018-01-25 06:52:46	medium	interview-with-cool-tshirts-founder
85310	2018-01-12 11:10:01	buzzfeed	ten-crazy-cool-tshirts-facts
85361	2018-01-28 16:34:07	buzzfeed	ten-crazy-cool-tshirts-facts
85411	2018-01-23 15:04:38	medium	interview-with-cool-tshirts-founder
85421	2018-01-29 02:23:14	medium	interview-with-cool-tshirts-founder
85446	2018-01-02 12:39:00	medium	interview-with-cool-tshirts-founder
85448	2018-01-02 04:27:41	medium	interview-with-cool-tshirts-founder
85539	2018-01-03 01:40:43	nytimes	getting-to-know-cool-tshirts
85540	2018-01-29 12:21:37	buzzfeed	ten-crazy-cool-tshirts-facts
85606	2018-01-04 20:10:38	nytimes	getting-to-know-cool-tshirts
85638	2018-01-08 23:16:20	nytimes	getting-to-know-cool-tshirts
85687	2018-01-19 08:51:55	nytimes	getting-to-know-cool-tshirts
85689	2018-01-15 09:07:07	buzzfeed	ten-crazy-cool-tshirts-facts
85743	2018-01-24 08:53:03	nytimes	getting-to-know-cool-tshirts
85756	2018-01-06 14:00:12	medium	interview-with-cool-tshirts-founder
85799	2018-01-05 16:47:02	medium	interview-with-cool-tshirts-founder
85878	2018-01-25 14:55:01	buzzfeed	ten-crazy-cool-tshirts-facts
85952	2018-01-09 02:02:59	medium	interview-with-cool-tshirts-founder
86037	2018-01-12 14:19:00	buzzfeed	ten-crazy-cool-tshirts-facts
86066	2018-01-19 19:08:04	nytimes	getting-to-know-cool-tshirts
86099	2018-01-08 08:15:05	buzzfeed	ten-crazy-cool-tshirts-facts
86100	2018-01-30 23:30:47	nytimes	getting-to-know-cool-tshirts
86129	2018-01-08 12:17:06	buzzfeed	ten-crazy-cool-tshirts-facts
86147	2018-01-13 22:16:23	buzzfeed	ten-crazy-cool-tshirts-facts
86238	2018-01-03 02:23:47	buzzfeed	ten-crazy-cool-tshirts-facts
86295	2018-01-21 22:43:34	medium	interview-with-cool-tshirts-founder
86297	2018-01-03 07:54:12	nytimes	getting-to-know-cool-tshirts
86528	2018-01-04 12:58:41	nytimes	getting-to-know-cool-tshirts
86533	2018-01-18 02:08:30	buzzfeed	ten-crazy-cool-tshirts-facts
86559	2018-01-23 06:20:59	medium	interview-with-cool-tshirts-founder
86560	2018-01-25 03:57:50	medium	interview-with-cool-tshirts-founder
86648	2018-01-01 04:16:49	medium	interview-with-cool-tshirts-founder
86687	2018-01-12 22:40:41	nytimes	getting-to-know-cool-tshirts
86935	2018-01-28 06:19:42	nytimes	getting-to-know-cool-tshirts
86941	2018-01-23 03:10:20	buzzfeed	ten-crazy-cool-tshirts-facts
86996	2018-01-04 23:51:24	nytimes	getting-to-know-cool-tshirts
87039	2018-01-05 01:35:30	nytimes	getting-to-know-cool-tshirts
87084	2018-01-21 00:21:01	nytimes	getting-to-know-cool-tshirts
87108	2018-01-03 08:30:48	nytimes	getting-to-know-cool-tshirts
87220	2018-01-21 07:28:09	google	cool-tshirts-search
87242	2018-01-18 01:06:53	buzzfeed	ten-crazy-cool-tshirts-facts
87298	2018-01-27 01:58:45	nytimes	getting-to-know-cool-tshirts
87306	2018-01-25 11:30:10	medium	interview-with-cool-tshirts-founder
87360	2018-01-11 07:11:17	nytimes	getting-to-know-cool-tshirts
87383	2018-01-18 05:23:51	medium	interview-with-cool-tshirts-founder
87405	2018-01-16 02:39:15	google	cool-tshirts-search
87414	2018-01-29 20:57:51	nytimes	getting-to-know-cool-tshirts
87430	2018-01-01 07:51:54	medium	interview-with-cool-tshirts-founder
87446	2018-01-05 13:24:52	nytimes	getting-to-know-cool-tshirts
87465	2018-01-01 17:04:00	medium	interview-with-cool-tshirts-founder
87480	2018-01-04 06:25:06	nytimes	getting-to-know-cool-tshirts
87491	2018-01-07 15:30:55	nytimes	getting-to-know-cool-tshirts
87512	2018-01-24 12:50:58	nytimes	getting-to-know-cool-tshirts
87543	2018-01-19 08:42:55	medium	interview-with-cool-tshirts-founder
87712	2018-01-09 19:46:34	nytimes	getting-to-know-cool-tshirts
87720	2018-01-14 18:16:54	buzzfeed	ten-crazy-cool-tshirts-facts
87740	2018-01-21 03:53:54	medium	interview-with-cool-tshirts-founder
87797	2018-01-15 11:25:36	buzzfeed	ten-crazy-cool-tshirts-facts
87799	2018-01-02 12:52:56	medium	interview-with-cool-tshirts-founder
87870	2018-01-07 02:18:38	nytimes	getting-to-know-cool-tshirts
87914	2018-01-26 20:49:19	buzzfeed	ten-crazy-cool-tshirts-facts
87928	2018-01-02 15:00:08	medium	interview-with-cool-tshirts-founder
87930	2018-01-08 03:43:12	medium	interview-with-cool-tshirts-founder
87931	2018-01-20 09:03:56	medium	interview-with-cool-tshirts-founder
88058	2018-01-01 21:42:35	buzzfeed	ten-crazy-cool-tshirts-facts
88101	2018-01-22 04:49:04	medium	interview-with-cool-tshirts-founder
88112	2018-01-19 10:40:43	medium	interview-with-cool-tshirts-founder
88139	2018-01-16 02:30:56	medium	interview-with-cool-tshirts-founder
88153	2018-01-25 18:48:45	nytimes	getting-to-know-cool-tshirts
88167	2018-01-08 18:17:22	medium	interview-with-cool-tshirts-founder
88294	2018-01-30 00:17:04	buzzfeed	ten-crazy-cool-tshirts-facts
88357	2018-01-14 03:55:47	buzzfeed	ten-crazy-cool-tshirts-facts
88396	2018-01-05 04:14:04	buzzfeed	ten-crazy-cool-tshirts-facts
88470	2018-01-19 09:58:45	nytimes	getting-to-know-cool-tshirts
88512	2018-01-04 06:46:24	nytimes	getting-to-know-cool-tshirts
88537	2018-01-18 18:01:11	buzzfeed	ten-crazy-cool-tshirts-facts
88554	2018-01-24 14:38:09	medium	interview-with-cool-tshirts-founder
88564	2018-01-24 13:26:28	nytimes	getting-to-know-cool-tshirts
88640	2018-01-08 09:34:32	buzzfeed	ten-crazy-cool-tshirts-facts
88648	2018-01-15 10:57:03	nytimes	getting-to-know-cool-tshirts
88708	2018-01-03 09:31:20	nytimes	getting-to-know-cool-tshirts
88791	2018-01-22 06:27:46	buzzfeed	ten-crazy-cool-tshirts-facts
88899	2018-01-01 14:22:11	medium	interview-with-cool-tshirts-founder
89022	2018-01-03 08:05:22	medium	interview-with-cool-tshirts-founder
89065	2018-01-12 05:31:11	nytimes	getting-to-know-cool-tshirts
89225	2018-01-25 03:59:08	nytimes	getting-to-know-cool-tshirts
89256	2018-01-06 06:46:04	medium	interview-with-cool-tshirts-founder
89360	2018-01-28 15:23:02	nytimes	getting-to-know-cool-tshirts
89371	2018-01-23 15:05:54	google	cool-tshirts-search
89454	2018-01-07 18:06:18	medium	interview-with-cool-tshirts-founder
89515	2018-01-15 22:59:26	buzzfeed	ten-crazy-cool-tshirts-facts
89566	2018-01-28 06:04:47	nytimes	getting-to-know-cool-tshirts
89638	2018-01-23 16:09:46	medium	interview-with-cool-tshirts-founder
89649	2018-01-21 05:57:56	nytimes	getting-to-know-cool-tshirts
89659	2018-01-30 19:41:30	nytimes	getting-to-know-cool-tshirts
89715	2018-01-07 14:12:52	medium	interview-with-cool-tshirts-founder
89814	2018-01-09 14:05:59	google	cool-tshirts-search
89815	2018-01-29 20:14:32	nytimes	getting-to-know-cool-tshirts
89859	2018-01-14 05:10:06	buzzfeed	ten-crazy-cool-tshirts-facts
89898	2018-01-05 05:28:36	buzzfeed	ten-crazy-cool-tshirts-facts
89918	2018-01-01 22:14:02	nytimes	getting-to-know-cool-tshirts
89947	2018-01-13 23:14:29	nytimes	getting-to-know-cool-tshirts
89978	2018-01-29 08:38:21	buzzfeed	ten-crazy-cool-tshirts-facts
90000	2018-01-16 15:34:56	medium	interview-with-cool-tshirts-founder
90033	2018-01-05 23:50:24	medium	interview-with-cool-tshirts-founder
90047	2018-01-28 15:44:06	buzzfeed	ten-crazy-cool-tshirts-facts
90059	2018-01-15 23:39:24	nytimes	getting-to-know-cool-tshirts
90079	2018-01-27 08:51:14	buzzfeed	ten-crazy-cool-tshirts-facts
90080	2018-01-10 04:28:44	medium	interview-with-cool-tshirts-founder
90090	2018-01-28 10:51:03	buzzfeed	ten-crazy-cool-tshirts-facts
90101	2018-01-21 13:22:43	nytimes	getting-to-know-cool-tshirts
90181	2018-01-11 15:25:23	nytimes	getting-to-know-cool-tshirts
90186	2018-01-24 08:52:32	nytimes	getting-to-know-cool-tshirts
90384	2018-01-05 06:09:02	buzzfeed	ten-crazy-cool-tshirts-facts
90458	2018-01-29 12:12:19	nytimes	getting-to-know-cool-tshirts
90514	2018-01-18 06:09:16	buzzfeed	ten-crazy-cool-tshirts-facts
90583	2018-01-03 09:49:48	medium	interview-with-cool-tshirts-founder
90601	2018-01-04 07:07:34	nytimes	getting-to-know-cool-tshirts
90649	2018-01-08 05:46:53	medium	interview-with-cool-tshirts-founder
90657	2018-01-28 10:58:37	nytimes	getting-to-know-cool-tshirts
90710	2018-01-18 05:39:53	medium	interview-with-cool-tshirts-founder
90725	2018-01-27 20:14:07	nytimes	getting-to-know-cool-tshirts
90732	2018-01-19 10:07:07	google	cool-tshirts-search
90783	2018-01-20 04:45:27	buzzfeed	ten-crazy-cool-tshirts-facts
90793	2018-01-18 19:18:30	buzzfeed	ten-crazy-cool-tshirts-facts
90800	2018-01-15 01:09:26	medium	interview-with-cool-tshirts-founder
90929	2018-01-23 18:00:35	buzzfeed	ten-crazy-cool-tshirts-facts
90935	2018-01-03 07:26:44	medium	interview-with-cool-tshirts-founder
90947	2018-01-03 16:10:16	nytimes	getting-to-know-cool-tshirts
90967	2018-01-27 12:07:01	buzzfeed	ten-crazy-cool-tshirts-facts
90994	2018-01-13 22:20:19	buzzfeed	ten-crazy-cool-tshirts-facts
91040	2018-01-22 11:01:23	nytimes	getting-to-know-cool-tshirts
91076	2018-01-20 02:33:56	buzzfeed	ten-crazy-cool-tshirts-facts
91078	2018-01-29 10:34:57	buzzfeed	ten-crazy-cool-tshirts-facts
91113	2018-01-04 21:49:19	medium	interview-with-cool-tshirts-founder
91190	2018-01-01 22:34:55	nytimes	getting-to-know-cool-tshirts
91276	2018-01-21 13:24:54	buzzfeed	ten-crazy-cool-tshirts-facts
91291	2018-01-17 21:09:49	medium	interview-with-cool-tshirts-founder
91399	2018-01-22 00:29:17	buzzfeed	ten-crazy-cool-tshirts-facts
91523	2018-01-15 22:33:54	buzzfeed	ten-crazy-cool-tshirts-facts
91594	2018-01-19 03:39:43	medium	interview-with-cool-tshirts-founder
91611	2018-01-01 01:17:43	nytimes	getting-to-know-cool-tshirts
91636	2018-01-28 06:01:11	nytimes	getting-to-know-cool-tshirts
91660	2018-01-20 21:02:14	medium	interview-with-cool-tshirts-founder
91672	2018-01-12 00:10:40	nytimes	getting-to-know-cool-tshirts
91853	2018-01-10 02:39:01	nytimes	getting-to-know-cool-tshirts
91881	2018-01-14 22:58:05	nytimes	getting-to-know-cool-tshirts
91959	2018-01-29 15:30:47	buzzfeed	ten-crazy-cool-tshirts-facts
91965	2018-01-10 23:02:14	google	cool-tshirts-search
91993	2018-01-30 16:48:06	nytimes	getting-to-know-cool-tshirts
92025	2018-01-06 20:06:46	nytimes	getting-to-know-cool-tshirts
92039	2018-01-20 13:19:10	medium	interview-with-cool-tshirts-founder
92049	2018-01-12 09:04:46	buzzfeed	ten-crazy-cool-tshirts-facts
92113	2018-01-27 05:33:43	nytimes	getting-to-know-cool-tshirts
92172	2018-01-16 11:11:29	nytimes	getting-to-know-cool-tshirts
92197	2018-01-21 10:05:19	buzzfeed	ten-crazy-cool-tshirts-facts
92271	2018-01-03 08:46:12	medium	interview-with-cool-tshirts-founder
92303	2018-01-07 23:39:28	buzzfeed	ten-crazy-cool-tshirts-facts
92395	2018-01-14 01:44:17	nytimes	getting-to-know-cool-tshirts
92443	2018-01-28 17:02:33	nytimes	getting-to-know-cool-tshirts
92490	2018-01-15 10:59:46	medium	interview-with-cool-tshirts-founder
92492	2018-01-30 07:07:05	buzzfeed	ten-crazy-cool-tshirts-facts
92517	2018-01-25 22:13:05	nytimes	getting-to-know-cool-tshirts
92531	2018-01-14 04:11:56	nytimes	getting-to-know-cool-tshirts
92548	2018-01-16 17:13:30	buzzfeed	ten-crazy-cool-tshirts-facts
92549	2018-01-19 19:02:58	medium	interview-with-cool-tshirts-founder
92564	2018-01-22 23:37:21	medium	interview-with-cool-tshirts-founder
92646	2018-01-24 07:07:17	buzzfeed	ten-crazy-cool-tshirts-facts
92698	2018-01-01 21:02:31	nytimes	getting-to-know-cool-tshirts
92762	2018-01-23 21:51:14	nytimes	getting-to-know-cool-tshirts
92769	2018-01-22 09:06:17	google	cool-tshirts-search
92842	2018-01-21 08:03:27	medium	interview-with-cool-tshirts-founder
92865	2018-01-09 05:41:48	nytimes	getting-to-know-cool-tshirts
92899	2018-01-25 22:47:48	medium	interview-with-cool-tshirts-founder
92922	2018-01-14 22:57:48	medium	interview-with-cool-tshirts-founder
92986	2018-01-25 08:58:33	nytimes	getting-to-know-cool-tshirts
93045	2018-01-30 13:11:23	buzzfeed	ten-crazy-cool-tshirts-facts
93096	2018-01-18 04:52:00	buzzfeed	ten-crazy-cool-tshirts-facts
93145	2018-01-05 00:21:56	nytimes	getting-to-know-cool-tshirts
93217	2018-01-23 10:28:49	buzzfeed	ten-crazy-cool-tshirts-facts
93313	2018-01-14 06:44:17	buzzfeed	ten-crazy-cool-tshirts-facts
93401	2018-01-08 11:19:38	nytimes	getting-to-know-cool-tshirts
93430	2018-01-28 03:07:19	medium	interview-with-cool-tshirts-founder
93559	2018-01-07 03:00:10	nytimes	getting-to-know-cool-tshirts
93637	2018-01-26 18:55:20	medium	interview-with-cool-tshirts-founder
93649	2018-01-07 09:28:24	nytimes	getting-to-know-cool-tshirts
93661	2018-01-27 08:06:19	nytimes	getting-to-know-cool-tshirts
93701	2018-01-12 23:13:46	nytimes	getting-to-know-cool-tshirts
93740	2018-01-08 20:03:29	medium	interview-with-cool-tshirts-founder
93776	2018-01-08 09:13:16	google	cool-tshirts-search
93785	2018-01-13 23:23:32	buzzfeed	ten-crazy-cool-tshirts-facts
93833	2018-01-17 23:14:49	nytimes	getting-to-know-cool-tshirts
93879	2018-01-21 15:06:57	buzzfeed	ten-crazy-cool-tshirts-facts
93922	2018-01-04 03:33:33	medium	interview-with-cool-tshirts-founder
93961	2018-01-05 14:41:50	buzzfeed	ten-crazy-cool-tshirts-facts
93999	2018-01-21 12:17:26	buzzfeed	ten-crazy-cool-tshirts-facts
94050	2018-01-10 10:26:27	nytimes	getting-to-know-cool-tshirts
94110	2018-01-17 00:51:45	nytimes	getting-to-know-cool-tshirts
94143	2018-01-26 15:07:04	buzzfeed	ten-crazy-cool-tshirts-facts
94159	2018-01-12 01:26:01	medium	interview-with-cool-tshirts-founder
94168	2018-01-22 22:07:47	medium	interview-with-cool-tshirts-founder
94171	2018-01-13 20:45:36	buzzfeed	ten-crazy-cool-tshirts-facts
94220	2018-01-27 02:08:23	nytimes	getting-to-know-cool-tshirts
94338	2018-01-29 18:02:48	medium	interview-with-cool-tshirts-founder
94339	2018-01-04 01:38:04	buzzfeed	ten-crazy-cool-tshirts-facts
94361	2018-01-24 16:41:00	buzzfeed	ten-crazy-cool-tshirts-facts
94385	2018-01-16 03:06:53	google	cool-tshirts-search
94406	2018-01-09 09:49:24	nytimes	getting-to-know-cool-tshirts
94472	2018-01-12 23:28:00	google	cool-tshirts-search
94476	2018-01-01 18:57:20	buzzfeed	ten-crazy-cool-tshirts-facts
94486	2018-01-04 03:50:57	buzzfeed	ten-crazy-cool-tshirts-facts
94530	2018-01-16 22:07:14	nytimes	getting-to-know-cool-tshirts
94543	2018-01-14 20:42:31	medium	interview-with-cool-tshirts-founder
94567	2018-01-18 00:34:58	buzzfeed	ten-crazy-cool-tshirts-facts
94727	2018-01-16 21:44:53	buzzfeed	ten-crazy-cool-tshirts-facts
94852	2018-01-09 02:41:45	buzzfeed	ten-crazy-cool-tshirts-facts
94856	2018-01-26 17:30:49	nytimes	getting-to-know-cool-tshirts
94861	2018-01-06 00:35:20	medium	interview-with-cool-tshirts-founder
94933	2018-01-06 08:10:58	medium	interview-with-cool-tshirts-founder
94999	2018-01-15 11:25:46	nytimes	getting-to-know-cool-tshirts
95021	2018-01-19 14:56:14	medium	interview-with-cool-tshirts-founder
95032	2018-01-16 23:55:22	buzzfeed	ten-crazy-cool-tshirts-facts
95036	2018-01-08 16:49:34	google	cool-tshirts-search
95050	2018-01-12 16:33:18	google	cool-tshirts-search
95201	2018-01-02 01:59:35	google	cool-tshirts-search
95233	2018-01-28 21:06:25	nytimes	getting-to-know-cool-tshirts
95273	2018-01-02 21:01:03	medium	interview-with-cool-tshirts-founder
95309	2018-01-29 05:18:30	medium	interview-with-cool-tshirts-founder
95401	2018-01-22 17:44:17	buzzfeed	ten-crazy-cool-tshirts-facts
95456	2018-01-06 01:47:47	buzzfeed	ten-crazy-cool-tshirts-facts
95484	2018-01-05 20:40:07	buzzfeed	ten-crazy-cool-tshirts-facts
95496	2018-01-27 09:42:08	nytimes	getting-to-know-cool-tshirts
95625	2018-01-18 18:38:49	medium	interview-with-cool-tshirts-founder
95650	2018-01-17 19:53:00	google	cool-tshirts-search
95657	2018-01-26 10:38:30	google	cool-tshirts-search
95669	2018-01-21 14:07:47	medium	interview-with-cool-tshirts-founder
95678	2018-01-15 07:06:01	nytimes	getting-to-know-cool-tshirts
95689	2018-01-12 14:27:33	medium	interview-with-cool-tshirts-founder
95724	2018-01-12 09:53:33	medium	interview-with-cool-tshirts-founder
95743	2018-01-13 05:43:25	nytimes	getting-to-know-cool-tshirts
95806	2018-01-26 23:20:48	buzzfeed	ten-crazy-cool-tshirts-facts
95807	2018-01-12 07:45:15	buzzfeed	ten-crazy-cool-tshirts-facts
95838	2018-01-22 18:26:22	buzzfeed	ten-crazy-cool-tshirts-facts
95844	2018-01-13 17:53:40	nytimes	getting-to-know-cool-tshirts
95885	2018-01-08 22:01:00	google	cool-tshirts-search
95935	2018-01-02 08:45:31	medium	interview-with-cool-tshirts-founder
95988	2018-01-12 13:29:57	medium	interview-with-cool-tshirts-founder
95998	2018-01-03 10:57:48	buzzfeed	ten-crazy-cool-tshirts-facts
96032	2018-01-02 16:45:12	medium	interview-with-cool-tshirts-founder
96119	2018-01-29 01:11:36	medium	interview-with-cool-tshirts-founder
96178	2018-01-07 14:03:59	buzzfeed	ten-crazy-cool-tshirts-facts
96223	2018-01-14 03:39:53	buzzfeed	ten-crazy-cool-tshirts-facts
96300	2018-01-08 17:16:43	medium	interview-with-cool-tshirts-founder
96308	2018-01-15 13:04:56	google	cool-tshirts-search
96402	2018-01-09 13:30:30	buzzfeed	ten-crazy-cool-tshirts-facts
96430	2018-01-01 21:16:06	buzzfeed	ten-crazy-cool-tshirts-facts
96454	2018-01-23 14:29:53	medium	interview-with-cool-tshirts-founder
96484	2018-01-08 06:20:39	medium	interview-with-cool-tshirts-founder
96509	2018-01-23 08:11:32	nytimes	getting-to-know-cool-tshirts
96540	2018-01-03 01:08:14	medium	interview-with-cool-tshirts-founder
96598	2018-01-24 17:03:46	buzzfeed	ten-crazy-cool-tshirts-facts
96608	2018-01-05 22:06:55	nytimes	getting-to-know-cool-tshirts
96612	2018-01-20 10:44:58	buzzfeed	ten-crazy-cool-tshirts-facts
96643	2018-01-29 16:04:00	google	cool-tshirts-search
96644	2018-01-03 13:04:34	medium	interview-with-cool-tshirts-founder
96690	2018-01-05 09:21:45	buzzfeed	ten-crazy-cool-tshirts-facts
96706	2018-01-18 23:14:16	buzzfeed	ten-crazy-cool-tshirts-facts
96710	2018-01-21 13:26:27	buzzfeed	ten-crazy-cool-tshirts-facts
96828	2018-01-23 21:23:58	buzzfeed	ten-crazy-cool-tshirts-facts
